,pokemon1_type,pokemon2_type,pokemon3_type,vulnerability 
63153,3,12,12,13
63154,13,1,14,2
63155,10,15,16,11
63156,1,0,5,14
63157,3,15,0,14
63158,3,14,4,13
63159,1,10,10,11
63160,3,0,1,13
63161,12,13,11,5
63162,17,6,17,10
63163,11,0,10,14
63164,10,7,5,8
63165,8,10,0,12
63166,5,15,10,0
63167,17,14,3,13
63168,11,0,4,14
63169,4,2,8,12
63170,5,15,12,0
63171,7,13,3,10
63172,5,15,16,0
63173,4,16,10,16
63174,5,8,10,17
63175,4,4,8,16
63176,7,8,5,17
63177,16,4,9,7
63178,8,15,17,0
63179,14,0,4,1
63180,4,8,17,16
63181,8,15,13,17
63182,10,0,12,4
63183,9,6,17,10
63184,5,7,7,10
63185,7,12,12,13
63186,14,17,1,10
63187,10,0,5,14
63188,17,8,3,13
63189,10,8,10,11
63190,12,11,3,4
63191,7,2,10,8
63192,4,13,15,15
63193,10,10,11,11
63194,16,0,17,13
63195,7,0,7,10
63196,11,7,9,10
63197,15,7,13,0
63198,3,5,0,13
63199,8,4,13,17
63200,1,13,4,2
63201,6,3,6,5
63202,10,7,1,8
63203,12,15,8,4
63204,2,5,12,0
63205,12,5,12,13
63206,7,7,6,8
63207,11,1,4,3
63208,0,16,10,1
63209,3,8,14,13
63210,14,17,4,13
63211,12,6,11,5
63212,2,8,7,12
63213,16,12,10,4
63214,12,14,14,13
63215,4,16,9,7
63216,17,3,12,13
63217,9,5,7,10
63218,8,11,6,5
63219,6,3,17,13
63220,15,8,15,0
63221,3,14,10,13
63222,12,16,8,13
63223,8,0,11,14
63224,9,7,11,10
63225,5,7,11,14
63226,7,9,7,10
63227,6,11,8,5
63228,12,8,8,12
63229,0,15,0,14
63230,14,3,15,13
63231,0,0,5,14
63232,5,17,15,0
63233,6,5,3,6
63234,15,10,2,11
63235,3,1,0,13
63236,5,16,13,0
63237,9,1,0,10
63238,0,0,10,1
63239,10,3,8,4
63240,10,6,4,8
63241,2,13,1,2
63242,13,3,4,1
63243,7,15,14,10
63244,2,11,9,5
63245,7,3,9,10
63246,10,4,14,8
63247,10,15,17,0
63248,11,6,12,5
63249,0,0,17,13
63250,5,0,10,14
63251,2,5,1,0
63252,4,7,9,15
63253,15,2,5,0
63254,8,15,13,17
63255,9,6,10,8
63256,5,17,16,0
63257,16,15,0,14
63258,12,17,9,13
63259,10,10,2,11
63260,12,15,8,4
63261,17,15,10,0
63262,6,3,7,8
63263,0,3,6,13
63264,3,15,10,11
63265,12,10,14,13
63266,5,2,8,0
63267,3,9,9,10
63268,9,14,1,10
63269,7,10,6,8
63270,11,9,13,5
63271,1,17,5,0
63272,1,13,0,1
63273,17,0,8,13
63274,2,12,9,0
63275,8,6,4,12
63276,1,8,16,3
63277,4,12,3,13
63278,12,14,16,13
63279,4,16,4,16
63280,9,9,10,10
63281,3,7,12,13
63282,0,17,6,13
63283,7,9,9,10
63284,13,2,13,5
63285,15,8,1,11
63286,1,8,8,12
63287,15,12,15,0
63288,11,3,1,14
63289,7,2,9,10
63290,11,9,7,10
63291,9,11,1,3
63292,0,4,17,13
63293,4,4,8,16
63294,15,2,6,11
63295,3,6,4,13
63296,12,5,5,0
63297,17,11,14,10
63298,6,15,14,5
63299,17,0,7,10
63300,9,10,10,11
63301,15,17,8,0
63302,0,17,5,13
63303,3,8,2,12
63304,11,7,12,3
63305,6,3,8,5
63306,14,17,0,13
63307,12,15,13,4
63308,17,7,5,10
63309,1,3,7,2
63310,3,7,12,13
63311,15,9,7,10
63312,3,2,15,0
63313,0,17,14,13
63314,6,7,12,8
63315,15,16,10,11
63316,14,4,5,17
63317,3,8,6,13
63318,15,3,0,14
63319,15,15,15,0
63320,1,3,3,13
63321,17,8,7,10
63322,8,1,11,3
63323,7,13,8,8
63324,0,6,9,13
63325,0,7,11,14
63326,11,11,15,14
63327,16,5,7,10
63328,12,8,8,12
63329,5,14,15,14
63330,17,16,14,13
63331,1,13,12,2
63332,3,2,8,12
63333,3,5,4,13
63334,16,13,9,7
63335,1,0,4,3
63336,16,6,17,16
63337,8,5,3,17
63338,1,13,15,2
63339,2,2,6,5
63340,10,5,1,11
63341,14,9,2,10
63342,16,12,12,13
63343,16,5,16,16
63344,17,14,13,10
63345,5,12,1,14
63346,5,5,5,0
63347,14,9,12,13
63348,4,15,16,16
63349,3,1,2,0
63350,16,2,2,0
63351,9,14,1,10
63352,0,12,13,1
63353,0,3,10,13
63354,11,12,3,13
63355,0,8,3,13
63356,15,12,15,0
63357,7,6,10,8
63358,9,2,4,15
63359,14,1,16,2
63360,8,6,16,17
63361,3,4,7,15
63362,3,8,4,13
63363,4,2,2,15
63364,10,7,13,8
63365,7,6,4,15
63366,6,16,17,16
63367,7,0,0,1
63368,0,9,15,14
63369,7,9,14,10
63370,3,15,13,0
63371,15,11,6,14
63372,11,11,11,3
63373,10,2,4,11
63374,17,1,1,3
63375,5,17,11,0
63376,0,1,4,13
63377,3,8,6,13
63378,15,6,12,11
63379,13,12,17,13
63380,2,13,3,5
63381,4,16,3,16
63382,15,6,9,11
63383,7,13,6,8
63384,5,16,0,14
63385,14,14,14,1
63386,11,15,16,14
63387,1,5,9,10
63388,17,11,14,10
63389,5,17,10,0
63390,4,17,12,13
63391,11,9,4,3
63392,6,7,6,8
63393,17,11,11,3
63394,13,7,2,5
63395,9,6,13,5
63396,15,10,3,11
63397,9,1,12,3
63398,17,11,4,0
63399,3,15,6,11
63400,1,7,3,2
63401,14,16,5,17
63402,1,3,0,13
63403,10,9,7,8
63404,16,3,5,16
63405,10,13,8,11
63406,14,17,17,10
63407,11,11,11,3
63408,10,5,16,11
63409,5,17,10,0
63410,13,13,13,1
63411,7,3,12,13
63412,10,5,14,10
63413,8,8,5,17
63414,6,9,9,10
63415,16,4,6,16
63416,15,5,9,0
63417,16,5,12,16
63418,11,13,12,5
63419,6,0,17,13
63420,9,16,10,16
63421,14,14,10,1
63422,3,15,0,14
63423,14,6,13,5
63424,13,3,3,13
63425,12,8,7,13
63426,7,3,15,15
63427,8,15,7,12
63428,6,10,13,5
63429,11,15,12,14
63430,16,9,16,7
63431,14,12,13,1
63432,5,13,12,0
63433,13,16,12,1
63434,5,14,2,10
63435,4,1,11,3
63436,6,13,15,5
63437,5,17,11,0
63438,14,1,8,2
63439,15,6,13,5
63440,10,11,0,14
63441,13,5,0,1
63442,17,6,3,13
63443,13,16,13,1
63444,4,8,4,16
63445,6,9,4,5
63446,1,10,4,3
63447,16,12,3,13
63448,17,2,6,5
63449,5,11,13,5
63450,9,12,17,13
63451,9,16,3,16
63452,8,4,15,12
63453,16,11,1,3
63454,14,11,9,10
63455,16,9,6,7
63456,17,7,17,10
63457,4,0,11,14
63458,4,2,2,15
63459,13,16,9,1
63460,10,14,14,1
63461,11,5,9,14
63462,11,0,4,14
63463,7,14,6,10
63464,10,17,2,0
63465,13,17,8,1
63466,12,6,11,5
63467,1,13,0,1
63468,14,12,4,13
63469,9,3,8,13
63470,1,8,7,3
63471,11,16,15,14
63472,9,1,1,3
63473,8,9,16,17
63474,13,2,3,5
63475,10,15,9,11
63476,16,0,11,14
63477,1,1,5,3
63478,0,0,13,1
63479,9,0,12,13
63480,15,13,9,0
63481,2,10,1,11
63482,13,7,1,2
63483,16,6,4,16
63484,16,13,6,5
63485,5,7,17,10
63486,10,5,15,11
63487,4,11,1,3
63488,14,7,11,10
63489,12,5,9,10
63490,16,9,11,7
63491,6,11,9,5
63492,4,11,14,16
63493,12,12,17,13
63494,14,10,7,10
63495,12,10,7,8
63496,13,10,13,1
63497,2,14,11,5
63498,9,7,13,10
63499,17,4,17,0
63500,3,7,10,8
63501,10,11,10,11
63502,9,0,13,1
63503,1,3,4,2
63504,14,5,9,10
63505,4,9,14,10
63506,12,15,1,4
63507,5,15,3,0
63508,12,9,11,4
63509,2,8,0,12
63510,16,11,2,5
63511,15,4,9,0
63512,11,5,11,14
63513,11,8,5,14
63514,11,2,1,3
63515,16,9,17,10
63516,1,3,17,13
63517,15,13,14,1
63518,11,4,17,3
63519,7,17,8,10
63520,8,0,12,13
63521,17,10,9,10
63522,14,7,5,10
63523,7,9,12,10
63524,14,9,13,1
63525,4,0,17,13
63526,1,6,9,5
63527,2,8,10,12
63528,8,9,0,12
63529,4,11,12,16
63530,16,8,10,16
63531,8,10,17,0
63532,0,16,8,1
63533,6,16,6,5
63534,10,13,6,8
63535,9,4,2,15
63536,1,13,8,2
63537,12,0,3,13
63538,0,13,9,1
63539,9,16,9,7
63540,1,2,0,12
63541,6,1,7,8
63542,15,2,7,0
63543,10,0,11,14
63544,14,13,17,1
63545,12,6,10,4
63546,15,7,11,14
63547,9,0,16,1
63548,10,0,9,11
63549,6,13,10,5
63550,11,15,15,14
63551,10,1,12,4
63552,5,16,15,0
63553,17,6,13,5
63554,14,16,17,13
63555,7,6,16,8
63556,17,4,3,13
63557,0,15,2,14
63558,6,1,3,6
63559,14,9,15,10
63560,1,15,9,3
63561,11,1,9,3
63562,0,7,14,1
63563,12,16,8,13
63564,16,2,17,0
63565,15,6,16,11
63566,7,11,10,8
63567,7,1,8,8
63568,5,17,1,10
63569,5,12,5,0
63570,6,5,11,14
63571,7,10,9,10
63572,1,0,14,1
63573,13,6,12,5
63574,17,11,15,0
63575,9,13,15,1
63576,7,2,9,10
63577,6,7,15,8
63578,3,11,7,3
63579,14,14,13,1
63580,1,9,11,3
63581,15,4,16,16
63582,9,8,15,12
63583,1,1,5,3
63584,13,7,5,10
63585,15,5,1,14
63586,2,2,0,12
63587,10,13,4,11
63588,14,17,0,13
63589,5,9,6,10
63590,2,5,3,0
63591,13,13,12,1
63592,6,3,17,13
63593,14,11,17,10
63594,13,1,7,2
63595,14,12,5,13
63596,11,3,8,5
63597,14,0,12,13
63598,3,5,13,13
63599,4,9,17,10
63600,1,4,7,15
63601,15,12,17,0
63602,6,10,0,8
63603,8,0,14,1
63604,15,8,0,14
63605,12,17,12,13
63606,1,17,6,10
63607,16,2,16,16
63608,14,1,14,2
63609,9,3,2,10
63610,16,15,12,16
63611,8,10,8,12
63612,14,10,13,1
63613,14,16,17,13
63614,14,8,10,17
63615,3,14,14,13
63616,5,16,9,0
63617,16,8,10,16
63618,2,17,2,0
63619,6,17,14,10
63620,5,17,1,10
63621,9,14,15,10
63622,12,1,2,4
63623,14,3,8,13
63624,0,1,2,14
63625,11,6,16,5
63626,11,16,0,14
63627,8,10,7,8
63628,14,10,5,10
63629,7,16,12,16
63630,1,2,0,12
63631,9,10,5,10
63632,16,1,14,2
63633,15,14,2,0
63634,16,1,17,16
63635,11,10,12,4
63636,3,9,15,0
63637,6,11,6,5
63638,9,12,15,4
63639,15,5,8,0
63640,2,8,8,12
63641,9,5,17,10
63642,4,12,7,15
63643,3,14,12,13
63644,2,15,7,0
63645,16,11,2,5
63646,13,11,10,5
63647,0,11,4,14
63648,8,7,17,10
63649,5,6,17,10
63650,17,15,13,0
63651,0,17,8,13
63652,12,6,14,13
63653,1,9,4,3
63654,1,3,15,0
63655,8,4,17,16
63656,0,0,2,14
63657,10,16,11,11
63658,9,11,8,3
63659,0,1,12,13
63660,5,15,16,0
63661,10,1,1,3
63662,12,13,15,4
63663,3,13,9,13
63664,6,2,12,5
63665,13,9,11,5
63666,10,17,15,0
63667,10,12,0,4
63668,7,11,7,8
63669,10,5,3,4
63670,10,17,1,10
63671,17,2,6,5
63672,17,0,16,13
63673,3,1,14,13
63674,15,12,9,0
63675,9,3,11,3
63676,13,7,16,1
63677,13,0,3,1
63678,0,13,16,1
63679,1,4,11,3
63680,5,7,3,10
63681,14,1,12,13
63682,16,11,10,16
63683,7,17,8,10
63684,8,1,4,12
63685,1,2,1,3
63686,17,17,13,0
63687,16,0,1,16
63688,10,16,12,4
63689,15,8,7,0
63690,4,14,9,10
63691,16,1,3,16
63692,10,5,8,17
63693,8,17,4,0
63694,10,6,10,8
63695,15,6,0,14
63696,2,0,14,1
63697,0,5,5,14
63698,6,7,10,8
63699,17,17,12,13
63700,11,17,15,0
63701,5,10,1,10
63702,3,6,16,13
63703,12,2,1,4
63704,9,4,3,15
63705,11,17,12,13
63706,0,10,5,14
63707,16,4,8,16
63708,14,2,15,0
63709,1,8,14,2
63710,17,15,13,0
63711,14,11,17,10
63712,15,15,3,0
63713,14,9,16,1
63714,11,10,12,4
63715,3,12,15,13
63716,14,15,6,17
63717,8,2,6,12
63718,4,8,12,16
63719,3,2,10,11
63720,15,3,7,0
63721,15,2,1,11
63722,1,3,4,2
63723,9,11,9,10
63724,3,8,2,12
63725,15,12,9,0
63726,1,1,0,3
63727,15,16,17,0
63728,17,10,15,0
63729,12,13,15,4
63730,6,5,6,6
63731,4,6,10,8
63732,15,10,3,11
63733,9,12,8,13
63734,5,13,7,10
63735,9,9,6,10
63736,2,1,13,2
63737,4,11,15,14
63738,0,13,4,1
63739,2,4,7,15
63740,11,2,16,5
63741,2,13,9,5
63742,15,10,13,11
63743,4,8,0,16
63744,16,12,17,13
63745,8,6,9,12
63746,15,10,0,11
63747,15,16,15,0
63748,9,8,16,17
63749,3,5,3,13
63750,15,15,10,11
63751,11,3,13,5
63752,7,4,7,15
63753,7,1,9,10
63754,7,4,6,15
63755,14,5,1,2
63756,16,2,12,16
63757,16,3,1,16
63758,15,11,15,14
63759,0,4,13,1
63760,9,3,14,10
63761,11,1,9,3
63762,15,11,3,14
63763,8,14,11,17
63764,2,7,10,11
63765,15,5,10,0
63766,3,12,0,13
63767,16,0,11,14
63768,8,7,4,15
63769,16,6,0,16
63770,8,14,4,17
63771,3,3,15,13
63772,6,4,0,6
63773,13,17,0,1
63774,4,14,12,13
63775,7,2,13,15
63776,2,2,10,11
63777,15,0,15,14
63778,5,4,13,0
63779,0,5,4,14
63780,13,1,14,2
63781,14,12,4,13
63782,1,9,17,10
63783,10,10,12,4
63784,11,17,12,13
63785,13,11,10,5
63786,11,15,5,14
63787,11,16,12,3
63788,14,10,10,11
63789,4,6,16,16
63790,14,4,5,17
63791,14,9,8,17
63792,11,2,15,5
63793,7,4,17,10
63794,3,17,13,13
63795,3,3,13,13
63796,12,5,7,10
63797,10,16,10,11
63798,16,5,0,14
63799,8,4,8,12
63800,11,15,10,11
63801,13,10,1,2
63802,1,12,3,13
63803,1,4,17,3
63804,13,1,6,2
63805,12,0,10,13
63806,10,11,15,11
63807,5,9,9,10
63808,3,2,10,11
63809,7,4,3,15
63810,4,6,5,15
63811,1,3,1,2
63812,6,7,0,8
63813,4,11,14,16
63814,9,17,11,10
63815,4,7,15,15
63816,9,0,16,1
63817,7,13,3,10
63818,13,15,17,0
63819,2,0,17,13
63820,16,14,16,16
63821,4,16,3,16
63822,5,14,1,10
63823,12,2,11,5
63824,7,10,2,8
63825,2,5,2,0
63826,7,2,6,15
63827,7,15,2,15
63828,1,15,12,3
63829,8,0,16,1
63830,1,9,12,3
63831,10,5,5,0
63832,11,1,3,14
63833,15,9,3,0
63834,16,14,3,13
63835,17,1,13,2
63836,6,16,12,5
63837,14,8,16,17
63838,2,16,1,11
63839,7,9,9,10
63840,1,9,9,10
63841,8,5,16,17
63842,16,4,0,16
63843,13,2,9,5
63844,5,7,8,17
63845,9,2,2,0
63846,5,5,13,0
63847,9,0,0,1
63848,14,15,2,0
63849,15,17,5,0
63850,10,11,8,11
63851,16,5,17,0
63852,11,15,13,5
63853,10,11,16,11
63854,7,11,9,10
63855,14,15,2,0
63856,0,12,5,13
63857,4,7,6,15
63858,11,2,1,3
63859,0,16,0,1
63860,11,14,8,17
63861,5,10,8,17
63862,7,13,12,1
63863,5,13,8,17
63864,6,5,1,6
63865,17,12,7,13
63866,3,17,7,13
63867,0,10,11,14
63868,5,10,0,14
63869,13,4,10,1
63870,0,6,16,13
63871,6,0,11,14
63872,17,13,4,0
63873,8,10,13,17
63874,15,16,14,14
63875,0,13,14,1
63876,0,2,13,5
63877,10,7,2,11
63878,2,16,17,0
63879,16,13,11,5
63880,10,7,10,8
63881,13,6,14,5
63882,14,17,5,10
63883,6,11,9,5
63884,6,16,1,6
63885,10,15,11,11
63886,1,10,1,3
63887,10,10,4,11
63888,12,4,17,13
63889,1,4,9,3
63890,5,1,8,17
63891,7,15,10,8
63892,2,5,8,0
63893,10,7,13,8
63894,14,3,0,13
63895,17,11,0,14
63896,15,15,10,11
63897,8,0,5,14
63898,4,9,6,15
63899,3,14,2,13
63900,13,5,4,1
63901,17,4,4,15
63902,2,17,16,0
63903,0,15,7,14
63904,5,17,1,10
63905,2,16,1,11
63906,3,12,3,13
63907,2,12,9,0
63908,10,4,9,11
63909,6,0,16,6
63910,5,2,14,10
63911,6,9,3,5
63912,7,1,9,10
63913,13,9,9,10
63914,10,16,16,16
63915,5,17,10,0
63916,0,0,4,1
63917,14,8,4,17
63918,11,4,10,3
63919,1,3,14,2
63920,8,6,4,12
63921,0,13,17,1
63922,5,11,16,14
63923,17,8,5,0
63924,3,5,9,10
63925,5,12,12,13
63926,9,1,0,10
63927,8,2,17,0
63928,15,15,2,0
63929,15,2,15,0
63930,12,14,10,13
63931,12,6,0,13
63932,1,5,9,10
63933,8,1,4,12
63934,15,8,15,0
63935,2,7,17,0
63936,15,3,12,13
63937,15,15,12,0
63938,12,0,6,13
63939,15,17,2,0
63940,6,3,16,5
63941,10,5,17,0
63942,13,7,12,1
63943,0,12,3,13
63944,2,5,11,0
63945,0,13,13,1
63946,16,6,1,16
63947,1,2,0,12
63948,3,2,1,12
63949,16,6,15,16
63950,16,7,13,10
63951,8,16,2,12
63952,16,6,12,16
63953,3,0,0,13
63954,1,14,0,1
63955,12,9,10,4
63956,17,6,2,5
63957,6,9,7,8
63958,0,5,6,14
63959,9,4,12,16
63960,13,1,14,2
63961,8,2,1,12
63962,16,11,5,14
63963,8,16,16,16
63964,13,3,5,1
63965,7,5,5,10
63966,6,13,14,5
63967,9,11,12,3
63968,5,12,5,0
63969,5,0,2,14
63970,5,10,13,0
63971,12,15,1,4
63972,14,0,14,1
63973,13,0,2,1
63974,4,10,6,8
63975,11,2,12,5
63976,12,9,13,13
63977,3,6,7,8
63978,15,10,2,11
63979,9,1,0,10
63980,17,8,0,13
63981,2,14,12,13
63982,2,10,9,11
63983,12,11,17,3
63984,7,11,15,14
63985,8,2,11,12
63986,10,10,6,8
63987,5,13,7,10
63988,9,11,1,3
63989,2,1,11,3
63990,3,2,3,13
63991,15,8,10,11
63992,6,14,14,1
63993,0,7,0,1
63994,6,9,6,5
63995,0,2,15,14
63996,11,12,15,14
63997,11,1,5,3
63998,17,4,6,13
63999,4,17,7,10
64000,3,4,9,13
64001,5,17,10,0
64002,2,2,4,15
64003,8,9,11,12
64004,7,3,11,8
64005,15,6,1,11
64006,5,10,13,0
64007,1,13,7,2
64008,7,6,16,8
64009,5,1,16,14
64010,3,1,0,13
64011,4,12,16,16
64012,17,5,0,10
64013,5,3,2,0
64014,1,7,4,15
64015,3,17,2,0
64016,17,8,13,0
64017,3,4,1,13
64018,10,1,7,8
64019,5,2,9,0
64020,13,13,7,1
64021,9,8,11,12
64022,5,4,8,17
64023,6,13,2,5
64024,10,4,8,11
64025,2,8,15,0
64026,6,5,12,6
64027,17,3,8,13
64028,3,5,1,13
64029,0,16,17,13
64030,9,5,12,10
64031,15,6,3,14
64032,7,1,16,8
64033,12,2,13,5
64034,8,7,5,17
64035,10,9,9,10
64036,16,9,16,7
64037,6,12,16,5
64038,7,4,12,15
64039,9,15,13,0
64040,8,17,10,0
64041,14,0,7,1
64042,17,0,4,13
64043,14,4,8,17
64044,14,6,9,10
64045,17,0,12,13
64046,17,13,1,2
64047,13,1,2,2
64048,4,13,8,16
64049,2,8,8,12
64050,13,17,12,13
64051,3,16,17,13
64052,12,5,3,13
64053,9,1,1,3
64054,1,4,8,3
64055,0,7,13,1
64056,12,14,10,13
64057,6,9,15,5
64058,7,5,12,10
64059,5,12,12,13
64060,2,12,5,0
64061,12,1,12,13
64062,3,9,6,13
64063,11,2,16,5
64064,16,6,4,16
64065,6,1,3,6
64066,1,16,13,2
64067,4,7,11,15
64068,8,12,3,13
64069,1,2,6,5
64070,0,2,8,12
64071,14,14,16,1
64072,9,14,10,10
64073,7,7,2,15
64074,3,8,1,13
64075,11,8,0,14
64076,6,12,8,5
64077,10,7,11,8
64078,14,5,6,10
64079,3,14,10,13
64080,3,4,12,13
64081,4,11,9,7
64082,8,11,15,14
64083,10,9,13,11
64084,9,10,14,10
64085,8,6,14,17
64086,4,6,1,15
64087,17,0,14,13
64088,9,12,7,10
64089,1,14,8,2
64090,8,14,6,17
64091,3,16,10,13
64092,4,14,17,10
64093,0,2,10,11
64094,15,17,5,0
64095,1,6,8,5
64096,15,3,13,0
64097,2,16,10,11
64098,16,9,1,7
64099,11,17,15,0
64100,17,14,10,10
64101,17,6,6,5
64102,10,5,10,11
64103,6,5,17,0
64104,15,10,3,11
64105,3,1,8,13
64106,0,3,12,13
64107,11,5,8,14
64108,6,4,5,6
64109,1,5,16,3
64110,16,0,11,14
64111,12,0,16,13
64112,16,1,2,16
64113,0,13,13,1
64114,12,3,10,13
64115,12,10,5,4
64116,14,14,16,1
64117,16,15,5,0
64118,13,7,11,5
64119,2,12,16,0
64120,6,5,4,6
64121,12,10,2,4
64122,12,4,1,13
64123,17,2,4,0
64124,1,10,13,2
64125,2,1,17,0
64126,8,8,1,12
64127,4,8,2,12
64128,3,17,16,13
64129,14,7,0,1
64130,11,16,8,3
64131,15,14,17,10
64132,14,3,16,13
64133,1,16,12,3
64134,17,8,5,0
64135,0,6,0,13
64136,11,3,8,5
64137,15,15,1,11
64138,15,6,10,11
64139,16,10,1,16
64140,8,2,11,12
64141,8,1,17,3
64142,9,1,0,10
64143,0,1,12,13
64144,5,16,5,0
64145,16,9,11,7
64146,7,4,16,16
64147,10,1,3,4
64148,15,5,17,0
64149,5,3,7,10
64150,6,8,9,5
64151,5,15,14,14
64152,17,12,6,13
64153,11,10,11,3
64154,11,13,12,5
64155,5,10,5,0
64156,14,7,14,10
64157,12,8,14,13
64158,2,14,17,10
64159,0,7,6,8
64160,6,1,14,2
64161,8,4,14,17
64162,17,4,0,13
64163,1,5,14,2
64164,13,6,0,1
64165,7,3,9,10
64166,11,16,2,5
64167,16,8,14,17
64168,5,4,5,0
64169,17,5,0,10
64170,6,4,16,16
64171,12,13,11,5
64172,13,4,7,15
64173,13,10,3,1
64174,2,4,2,15
64175,3,2,13,5
64176,3,9,0,13
64177,15,5,13,0
64178,12,5,7,10
64179,2,0,10,11
64180,13,4,6,5
64181,2,4,7,15
64182,10,16,1,11
64183,17,13,9,10
64184,11,13,5,5
64185,5,16,4,16
64186,4,3,12,13
64187,13,3,14,1
64188,3,12,6,13
64189,5,3,11,14
64190,6,13,3,5
64191,12,17,9,13
64192,2,17,8,0
64193,2,6,15,5
64194,1,9,10,3
64195,16,5,8,17
64196,0,2,17,0
64197,13,16,15,1
64198,12,15,0,14
64199,6,8,0,6
64200,12,14,1,13
64201,2,17,15,0
64202,13,3,1,2
64203,13,17,4,1
64204,17,12,10,13
64205,15,5,7,0
64206,3,2,7,15
64207,8,15,17,0
64208,12,2,6,5
64209,12,0,4,13
64210,6,7,4,8
64211,15,7,12,0
64212,13,2,15,5
64213,9,7,10,10
64214,9,10,16,11
64215,7,3,15,15
64216,13,9,3,1
64217,4,17,15,0
64218,1,6,16,5
64219,8,3,13,13
64220,13,5,9,10
64221,1,3,0,13
64222,10,1,13,2
64223,5,15,12,0
64224,3,1,11,3
64225,16,9,14,10
64226,12,2,16,4
64227,2,6,1,5
64228,16,10,0,16
64229,7,2,16,15
64230,11,17,12,13
64231,10,16,5,11
64232,2,5,11,0
64233,16,9,14,10
64234,17,10,3,13
64235,2,12,13,5
64236,16,4,2,16
64237,12,1,16,13
64238,9,5,1,10
64239,2,4,3,15
64240,14,14,6,10
64241,6,0,5,14
64242,16,2,12,16
64243,17,0,13,13
64244,5,13,12,0
64245,0,6,0,13
64246,5,4,11,14
64247,8,7,5,17
64248,4,9,13,15
64249,1,2,16,0
64250,16,1,11,3
64251,4,11,15,14
64252,9,1,10,10
64253,16,3,3,13
64254,3,13,12,13
64255,12,3,4,13
64256,2,16,2,0
64257,5,15,3,0
64258,0,14,8,1
64259,15,16,8,0
64260,16,1,4,16
64261,10,10,14,4
64262,0,14,0,1
64263,4,0,6,16
64264,8,8,17,17
64265,12,11,10,4
64266,1,17,7,10
64267,8,14,1,2
64268,15,5,3,0
64269,15,5,17,0
64270,2,5,3,0
64271,17,5,12,0
64272,8,10,6,8
64273,13,3,3,13
64274,4,17,10,16
64275,2,13,17,0
64276,16,10,17,16
64277,10,14,15,11
64278,14,15,0,1
64279,12,13,16,13
64280,6,7,4,8
64281,7,15,8,8
64282,14,7,14,10
64283,0,8,1,13
64284,7,16,17,16
64285,11,6,7,5
64286,10,8,1,11
64287,3,9,0,13
64288,3,11,3,5
64289,6,15,16,5
64290,11,11,2,5
64291,5,17,7,10
64292,7,0,7,10
64293,8,7,4,15
64294,12,2,5,0
64295,10,14,12,4
64296,14,10,16,1
64297,9,6,16,5
64298,4,3,11,16
64299,13,17,3,13
64300,16,8,8,12
64301,3,14,4,13
64302,13,2,13,5
64303,17,3,12,13
64304,14,11,12,1
64305,0,14,12,13
64306,10,0,4,11
64307,7,15,3,15
64308,9,7,7,10
64309,11,1,15,3
64310,2,4,0,15
64311,3,3,10,13
64312,13,8,3,1
64313,13,14,17,1
64314,0,6,0,13
64315,3,17,14,13
64316,2,15,4,0
64317,3,11,1,3
64318,12,6,9,13
64319,9,5,10,10
64320,14,7,7,10
64321,10,11,7,8
64322,5,2,10,0
64323,11,8,17,3
64324,9,0,4,1
64325,7,1,9,10
64326,12,0,7,13
64327,0,12,4,13
64328,4,7,3,15
64329,14,8,6,17
64330,13,9,4,1
64331,9,13,3,10
64332,13,1,10,2
64333,9,5,3,10
64334,11,4,14,3
64335,6,4,2,5
64336,1,2,1,3
64337,8,4,16,16
64338,16,13,17,16
64339,4,10,6,8
64340,8,16,7,17
64341,1,14,16,2
64342,5,6,7,10
64343,0,4,12,13
64344,13,7,0,1
64345,6,4,14,5
64346,3,13,6,5
64347,6,1,11,3
64348,9,4,0,16
64349,16,8,2,12
64350,15,17,8,0
64351,4,3,16,16
64352,10,8,6,8
64353,7,1,2,15
64354,0,16,0,1
64355,0,9,16,1
64356,15,5,11,14
64357,1,4,5,3
64358,12,7,14,13
64359,4,3,2,15
64360,11,3,2,5
64361,9,13,3,10
64362,14,12,10,13
64363,3,10,11,11
64364,10,16,16,16
64365,4,3,0,13
64366,12,13,3,13
64367,14,10,3,13
64368,6,8,11,5
64369,1,1,8,3
64370,4,4,1,15
64371,6,7,4,8
64372,12,11,14,4
64373,4,9,0,7
64374,12,15,16,4
64375,6,13,8,5
64376,3,8,16,13
64377,10,0,4,11
64378,9,6,0,10
64379,15,12,1,11
64380,9,8,17,10
64381,12,13,11,5
64382,5,6,16,14
64383,6,12,12,13
64384,13,4,7,15
64385,9,3,10,10
64386,17,9,14,10
64387,7,2,6,15
64388,8,14,14,17
64389,13,8,14,1
64390,5,16,14,17
64391,13,9,7,10
64392,9,9,16,16
64393,15,17,5,0
64394,3,12,10,13
64395,4,14,2,15
64396,12,2,16,4
64397,16,11,13,5
64398,10,0,9,11
64399,0,16,11,14
64400,7,11,5,14
